,quantity,slug,_id,name,price,sellerId,selectedVariation.color.name,selectedVariation.color.hex,selectedVariation.images,selectedVariation._id,selectedVariation.size,selectedVariation.stockTecidos,selectedVariation.tecidos._id,selectedVariation.tecidos.tecidosImages,selectedVariation.tecidos.name,associatedProduct,createdAt
60,1,macacao-saruel-linho,5e1e1b3bd0ae4900176fb2f7,Macacão Saruel Linho,21500,5caf95599eebb200176e2999,Vermelho,#FF3000,"['products/15790319607297-mcsaruelpaprica.jpg', 'products/15790319650368-mcsaruelpaprica1.jpg', 'products/15790319675219-mcsaruelpaprica2.jpg', 'products/157903197008610-mcsaruelpaprica3.jpg', 'products/157903197258911-mcsaruelpaprica4.jpg']",5e1e1d98d0ae4900176fb308,P,False,,,,,2020-12-04 14:00:16.623000+00:00
61,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,17800,5caf95599eebb200176e2999,Preto,#000000,"['products/15869668446649-enika', 'products/158696684543610-enika', 'products/158696684689411-enika', 'products/158696684895212-enika', 'products/158696685010313-enika', 'products/158696685144714-enika', 'products/158696685280015-enika']",5e97193e63372200171ebf2d,P,False,,,,,2020-12-09 15:25:40.249000+00:00
62,1,vestido-torcido-eco,5dc076c31e48e00017b003da,Vestido Torcido ECO,24200,5caf95599eebb200176e2999,Cinza,#727780,"['products/157909544433641-vestidobltorcidaazul1.jpg', 'products/157909544848742-vestidobltorcidaazul.jpg', 'products/157909545092343-vestidobltorcidaazul2.jpg', 'products/157909545346044-vestidobltorcidaazul3.jpg', 'products/157909545591945-vestidobltorcidaazul4.jpg']",5e1f1593d0ae4900176fb451,P,False,,,,,2020-12-09 15:25:40.249000+00:00
63,1,vestido-fendas,5f941b64e025390017714151,Vestido Fendas,19600,5caf95599eebb200176e2999,Preto,#000000,"['products/160687886812421-enika.jpg', 'products/160687886826122-enika.jpg', 'products/160687886838323-enika.jpg', 'products/160687886851924-enika.jpg', 'products/160687886868225-enika.jpg', 'products/160687886883326-enika.jpg', 'products/160687886897527-enika.jpg']",5fc70691588c8d00175e05b1,M,False,,,,,2021-01-03 23:30:23.850000+00:00
64,1,macaquinho-evase,5fbd57a29dd8aa0017134f03,Macaquinho Evasê,16100,5caf95599eebb200176e2999,Vermelho,#EB0000,"['products/16062442587441-enika.jpg', 'products/16062442595742-enika.jpg', 'products/16062442599973-enika.jpg', 'products/16062442604324-enika.jpg', 'products/16062442608615-enika.jpg', 'products/16062442613076-enika.jpg', 'products/16062442617687-enika.jpg']",5fbd57a29dd8aa0017134f04,P,False,,,,,2021-01-13 20:32:13.662000+00:00
65,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,19700,5caf95599eebb200176e2999,Amarelo,#FFDB00,"['products/15846427155698-enika', 'products/15846427158729-enika', 'products/158464271596710-enika', 'products/158464271611511-enika', 'products/158464271621012-enika', 'products/158464271631613-enika']",5e73ba9b6025cf00171f0392,P,False,,,,,2020-12-17 19:29:09.292000+00:00
66,1,macacao-saruel-linho,5e1e1b3bd0ae4900176fb2f7,Macacão Saruel Linho,21500,5caf95599eebb200176e2999,Azul,#46608A,"['products/159883722700726-enika', 'products/159883722811927-enika']",5f4c51ea5d5e1900179a8039,P,False,,,,,2020-12-22 13:06:29.556000+00:00
67,1,macacao-jardineira-linho,5e298e5387e9e4001745c987,Macacão Jardineira Linho,19600,5caf95599eebb200176e2999,Cinza,#C3C2C0,"['products/16122868732251-enika.jpg', 'products/16122868738072-enika.jpg', 'products/16122868752003-enika.jpg', 'products/16122868754524-enika.jpg', 'products/16122868775145-enika.jpg', 'products/16122868780026-enika.jpg']",60198b98269af00017686c9b,M,False,,,,,2021-02-25 18:08:25.381000+00:00
68,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,19700,5caf95599eebb200176e2999,Natural,#EFCF9B,"['products/15846315227621-enika', 'products/15846315230372-enika', 'products/15846315232393-enika', 'products/15846315238254-enika', 'products/15846315241815-enika', 'products/15846315246306-enika', 'products/15846315253197-enika']",5e738ee26025cf00171f027d,M,False,,,,,2021-01-07 21:48:39.172000+00:00
69,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16130159952401-enika.jpg', 'products/16130159967112-enika.jpg', 'products/16130159989463-enika.jpg', 'products/16130160004084-enika.jpg', 'products/16130160020115-enika.jpg', 'products/16130160034176-enika.jpg', 'products/16130160047697-enika.jpg']",6024abbabd10ab001755895f,M,False,5fca3b15e8b93400179d1c89,tecidos/160708891774532-enika.jpg,,,2021-03-01 12:23:05.446000+00:00
70,1,conjunto-vichy-short,5fae80ce816b6e00179ee5bc,Conjunto Vichy Short,19600,5caf95599eebb200176e2999,Verde,#9CCCB7,"['products/160527175894949-enika.jpg', 'products/160527176042850-enika.jpg', 'products/160527176174051-enika.jpg', 'products/160527176312652-enika.jpg', 'products/160527176443853-enika.jpg', 'products/160527176576254-enika.jpg', 'products/160527176710555-enika.jpg']",5fae80ce816b6e00179ee5bd,P,False,,,,,2021-01-11 14:14:22.690000+00:00
71,1,short-mica-linho,5fce7d9d237eb400176f8b9e,Short Mica Linho,17800,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/160736809443814-enika.jpg', 'products/160736809478415-enika.jpg', 'products/160736809533516-enika.jpg', 'products/160736809576517-enika.jpg', 'products/160736809624618-enika.jpg', 'products/160736809673519-enika.jpg']",5fce7d9d237eb400176f8b9f,G,False,,,,,2021-01-13 18:15:22.067000+00:00
72,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Preto,#000000,"['products/157911707509125-calcacomphypreto1.jpg', 'products/157911708306826-calcacomphypreto2.jpg', 'products/157911708978327-calcacomphypreto4.jpg', 'products/157911709297928-calcacomphypreto5.jpg', 'products/157911709594729-calcacomphypreto10.jpg', 'products/157911709872230-calcacomphypreto11.jpg']",5e1f698cfb9bc20017fe99a2,G,False,,,,,2021-01-13 18:15:22.067000+00:00
73,1,macaquinho-vestido-em-linho,5d93552550a40d001706cbf2,Macaquinho Vestido em Linho,19600,5caf95599eebb200176e2999,Preto,#000000,"['products/16068783927791-enika.jpg', 'products/16068783935112-enika.jpg', 'products/16068783937603-enika.jpg', 'products/16068783939174-enika.jpg', 'products/16068783940885-enika.jpg', 'products/16068783942206-enika.jpg']",5fc704b7588c8d00175e0586,P,False,,,,,2021-01-25 17:27:09.396000+00:00
74,1,camisa-vestido,5fb7d11bceb85c00170b1a43,Camisa Vestido,17000,5caf95599eebb200176e2999,Preto,#000000,"['products/160588213981632-enika.jpg', 'products/160588214057833-enika.jpg', 'products/160588214086734-enika.jpg', 'products/160588214115835-enika.jpg', 'products/160588214134236-enika.jpg', 'products/160588214154737-enika.jpg', 'products/160588214177338-enika.jpg']",5fb7d11bceb85c00170b1a44,P,False,,,,,2021-01-27 00:48:05.606000+00:00
75,1,camisa-vestido,5fb7d11bceb85c00170b1a43,Camisa Vestido,17000,5caf95599eebb200176e2999,Preto,#000000,"['products/160588213981632-enika.jpg', 'products/160588214057833-enika.jpg', 'products/160588214086734-enika.jpg', 'products/160588214115835-enika.jpg', 'products/160588214134236-enika.jpg', 'products/160588214154737-enika.jpg', 'products/160588214177338-enika.jpg']",5fb7d11bceb85c00170b1a44,P,False,,,,,2021-01-27 00:48:05.606000+00:00
76,1,vestido-gode,5f72694dae43a7001722863c,Vestido Godê,24200,5caf95599eebb200176e2999,vermelho,#EB0000,"['products/160702312907125-enika.jpg', 'products/160702312983926-enika.jpg', 'products/160702313031027-enika.jpg', 'products/160702313077028-enika.jpg', 'products/160702313121829-enika.jpg', 'products/160702313167630-enika.jpg']",5fc93a18e8b93400179d182b,GG,False,,,,,2020-12-04 13:45:17.719000+00:00
77,1,conjunto-poa-blue,601b27264c566200170bfa54,Conjunto Poá Blue,27400,5caf95599eebb200176e2999,Azul,#1E1F61,"['products/16123922313091-enika.jpg', 'products/16123922319592-enika.jpg', 'products/16123922324513-enika.jpg', 'products/16123922331444-enika.jpg', 'products/16123922335285-enika.jpg', 'products/16123922340026-enika.jpg']",601b27264c566200170bfa55,M,False,5fd0d12ef996b1001719add7,tecidos/16075205589461-enika.jpg,,,2021-02-04 22:00:14.089000+00:00
78,1,vestido-fendas,5f941b64e025390017714151,Vestido Fendas,19600,5caf95599eebb200176e2999,Vermelho,#DF0000,"['products/160687886641114-enika.jpg', 'products/160687886715715-enika.jpg', 'products/160687886736116-enika.jpg', 'products/160687886749617-enika.jpg', 'products/160687886768218-enika.jpg', 'products/160687886783319-enika.jpg', 'products/160687886797420-enika.jpg']",5f941b64e025390017714152,P,False,,,,,2021-02-05 21:03:38.246000+00:00
79,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Azul ,#5F63A7,"['products/15996021535561-enika', 'products/15996021559402-enika', 'products/15996021562213-enika']",5f57fde7380b6c0017446dfd,M,False,,,,,2021-02-06 01:14:12.959000+00:00
80,1,macacao-jardineira-linho,5e298e5387e9e4001745c987,Macacão Jardineira Linho,19600,5caf95599eebb200176e2999,Cinza,#C3C2C0,"['products/16122868732251-enika.jpg', 'products/16122868738072-enika.jpg', 'products/16122868752003-enika.jpg', 'products/16122868754524-enika.jpg', 'products/16122868775145-enika.jpg', 'products/16122868780026-enika.jpg']",60198b98269af00017686c9b,M,False,,,,,2021-02-06 01:14:12.959000+00:00
81,1,macacao-saruel-eco,5da7942f035b1a00172b3c9f,Macacão Saruel ECO,21500,5caf95599eebb200176e2999,Cinza,#727780,"['products/16110959220801-enika.jpg', 'products/16110959229282-enika.jpg']",60075f71d777f10017aa0f9e,M,False,,,,,2021-02-06 01:14:12.959000+00:00
82,1,macaquinho-evase,5fbd57a29dd8aa0017134f03,Macaquinho Evasê,16100,5caf95599eebb200176e2999,Vermelho,#EB0000,"['products/16062442587441-enika.jpg', 'products/16062442595742-enika.jpg', 'products/16062442599973-enika.jpg', 'products/16062442604324-enika.jpg', 'products/16062442608615-enika.jpg', 'products/16062442613076-enika.jpg', 'products/16062442617687-enika.jpg']",5fbd57a29dd8aa0017134f04,M,False,,,,,2021-02-13 22:34:40.383000+00:00
83,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Vermelho,#DF0000,"['products/16123043891957-enika.jpg', 'products/16123043899868-enika.jpg', 'products/16123043903749-enika.jpg', 'products/161230439068610-enika.jpg', 'products/161230439110111-enika.jpg', 'products/161230439142512-enika.jpg', 'products/161230439182513-enika.jpg']",6019d004269af00017686d1f,M,False,5fca3a50e8b93400179d1c88,tecidos/160708872146831-enika.jpg,,,2021-02-13 22:34:40.383000+00:00
84,1,blusa-frufru,5fb7b594ceb85c00170b198e,Blusa Frufru,12500,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/16125350389421-enika.jpg', 'products/16125350397182-enika.jpg', 'products/16125350399333-enika.jpg', 'products/16125350401584-enika.jpg', 'products/16125350405785-enika.jpg', 'products/16125350408806-enika.jpg']",601d54fededcc1001760294f,M,False,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,,,2021-02-22 19:53:44.856000+00:00
85,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Preto,#000000,"['products/157911707509125-calcacomphypreto1.jpg', 'products/157911708306826-calcacomphypreto2.jpg', 'products/157911708978327-calcacomphypreto4.jpg', 'products/157911709297928-calcacomphypreto5.jpg', 'products/157911709594729-calcacomphypreto10.jpg', 'products/157911709872230-calcacomphypreto11.jpg']",5e1f698cfb9bc20017fe99a2,G,False,,,,,2021-02-22 19:53:44.856000+00:00
86,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Marrom,"RGBA(163, 102, 28, 0.85)","['products/160588175095225-enika.jpg', 'products/160588175122926-enika.jpg', 'products/160588175147827-enika.jpg', 'products/160588175171228-enika.jpg', 'products/160588175276729-enika.jpg', 'products/160588175278330-enika.jpg', 'products/160588175279631-enika.jpg']",5f96c5f989f4fa0017074751,G,False,,,,,2021-02-22 19:53:44.856000+00:00
87,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,17800,5caf95599eebb200176e2999,Marrom,"RGBA(157, 81, 14, 0.79)","['products/160371763713546-enika.jpg', 'products/160371763795047-enika.jpg', 'products/160371763840748-enika.jpg', 'products/160371763888349-enika.jpg', 'products/160371763938250-enika.jpg', 'products/160371763982951-enika.jpg', 'products/160371764026352-enika.jpg']",5dfb7a5c1e7b2600177c9716,G,False,,,,,2021-02-22 19:53:44.856000+00:00
88,1,macacao-saruel-linho,5e1e1b3bd0ae4900176fb2f7,Macacão Saruel Linho,21500,5caf95599eebb200176e2999,Azul,#46608A,"['products/159883722700726-enika', 'products/159883722811927-enika']",5f4c51ea5d5e1900179a8039,P,False,,,,,2021-01-12 22:57:01.852000+00:00
89,1,vestido-jardineira,5fada98c11112f0017358ada,Vestido Jardineira,16100,5caf95599eebb200176e2999,Verde,#9BC6A3,"['products/160521665269734-enika.jpg', 'products/160521665359535-enika.jpg', 'products/160521665415136-enika.jpg', 'products/160521665452437-enika.jpg', 'products/160521665482538-enika.jpg', 'products/160521665508139-enika.jpg', 'products/160521665539940-enika.jpg']",5fada98c11112f0017358adb,PP,False,,,,,2021-01-21 14:16:56.653000+00:00
90,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Azul ,#5F63A7,"['products/15996021535561-enika', 'products/15996021559402-enika', 'products/15996021562213-enika']",5f57fde7380b6c0017446dfd,M,False,,,,,2021-01-24 18:31:43.602000+00:00
91,1,vestido-fendas,5f941b64e025390017714151,Vestido Fendas,19600,5caf95599eebb200176e2999,Azul,#1D3165,"['products/161125538744016-enika.jpg', 'products/161125538869817-enika.jpg', 'products/161125538967718-enika.jpg', 'products/161125539064319-enika.jpg', 'products/161125539161520-enika.jpg']",6009ce5a0c54bb00174d0119,M,False,,,,,2021-01-24 18:31:43.602000+00:00
92,1,macacao-ventana,5cdbfbcea4218d001705e188,Macacão Ventana,19900,5caf95599eebb200176e2999,Amarelo,#FFC800,['products/15987416998731-enika'],5f4adcc3f5096f0017e84b28,P,False,,,,,2021-01-28 19:29:54.797000+00:00
93,1,macacao-saruel-eco,5da7942f035b1a00172b3c9f,Macacão Saruel ECO,21500,5caf95599eebb200176e2999,Azul,#9DDDEF,"['products/157909451286435-mcsaruelturquesa4.jpg', 'products/157909451568036-mcsaruelturquesa.jpg', 'products/157909451821337-mcsaruelturquesa1.jpg', 'products/157909452069738-mcsaruelturquesa2.jpg', 'products/157909452322539-mcsaruelturquesa3.jpg', 'products/157909452571240-mcsaruelturquesa5.jpg']",5e1f11f0d0ae4900176fb417,GG,False,,,,,2021-02-02 00:14:58.203000+00:00
94,1,macacao-curto-reverse,5cdb2304b7105b0017c10a0f,Macacão Reverse Estampa Lenço,16900,5caf95599eebb200176e2999,Amarelo,#FB9900,"['products/158099674177241-enika', 'products/158099674180142-enika', 'products/158099674188343-enika']",5dfb78701e7b2600177c95b1,M,False,,,,,2021-02-11 15:20:33.149000+00:00
95,1,macaquinho-evase,5fbd57a29dd8aa0017134f03,Macaquinho Evasê,16100,5caf95599eebb200176e2999,Vermelho,#EB0000,"['products/16062442587441-enika.jpg', 'products/16062442595742-enika.jpg', 'products/16062442599973-enika.jpg', 'products/16062442604324-enika.jpg', 'products/16062442608615-enika.jpg', 'products/16062442613076-enika.jpg', 'products/16062442617687-enika.jpg']",5fbd57a29dd8aa0017134f04,M,False,,,,,2021-02-18 16:54:27.646000+00:00
96,1,blusa-frufru,5fb7b594ceb85c00170b198e,Blusa Frufru,12500,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/16125350389421-enika.jpg', 'products/16125350397182-enika.jpg', 'products/16125350399333-enika.jpg', 'products/16125350401584-enika.jpg', 'products/16125350405785-enika.jpg', 'products/16125350408806-enika.jpg']",601d54fededcc1001760294f,P,False,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,,,2021-02-23 09:58:24.917000+00:00
97,1,blusa-frufru,5fb7b594ceb85c00170b198e,Blusa Frufru,12500,5caf95599eebb200176e2999,marrom,#AB7545,"['products/16058750928898-enika.jpg', 'products/16058750949309-enika.jpg', 'products/160587509680110-enika.jpg', 'products/160587509833411-enika.jpg', 'products/160587510017412-enika.jpg', 'products/160587510209713-enika.jpg']",5fb7b594ceb85c00170b198f,P,False,,,,,2021-02-23 09:58:24.917000+00:00
98,1,short-mica-linho,5fce7d9d237eb400176f8b9e,Short Mica Linho,17800,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16125352536177-enika.jpg', 'products/16125352559628-enika.jpg', 'products/16125352578869-enika.jpg', 'products/161253526031610-enika.jpg', 'products/161253526217911-enika.jpg', 'products/161253526416912-enika.jpg']",601d55d4dedcc1001760296d,M,False,5fca3b15e8b93400179d1c89,tecidos/160708891774532-enika.jpg,,,2021-02-23 13:12:46.824000+00:00
99,1,vestido-macaquinho-eco,5dc07dc81e48e00017b00427,Macaquinho Vestido ECO,17800,5caf95599eebb200176e2999,Azul,#919399,"['products/16085866889561-enika.jpg', 'products/16085866902042-enika.jpg', 'products/16085866909993-enika.jpg', 'products/16085866918294-enika.jpg', 'products/16085866926675-enika.jpg', 'products/16085866935316-enika.jpg']",5fe115c06050850017eeea5b,M,False,,,,,2021-02-23 13:12:46.824000+00:00
100,1,short-mica-linho,5fce7d9d237eb400176f8b9e,Short Mica Linho,17800,5caf95599eebb200176e2999,Preto,#000000,"['products/160736818927420-enika.jpg', 'products/160736818975521-enika.jpg', 'products/160736819028922-enika.jpg', 'products/160736819076823-enika.jpg', 'products/160736819134024-enika.jpg', 'products/160736819166925-enika.jpg', 'products/160736819209826-enika.jpg']",5fce7dfc237eb400176f8bb1,M,False,,,,,2021-02-23 13:12:46.824000+00:00
101,1,blusa-frufru,5fb7b594ceb85c00170b198e,Blusa Frufru,12500,5caf95599eebb200176e2999,marrom,#AB7545,"['products/16058750928898-enika.jpg', 'products/16058750949309-enika.jpg', 'products/160587509680110-enika.jpg', 'products/160587509833411-enika.jpg', 'products/160587510017412-enika.jpg', 'products/160587510209713-enika.jpg']",5fb7b594ceb85c00170b198f,M,False,,,,,2021-02-23 13:12:46.824000+00:00
102,1,macacao-jardineira-linho,5e298e5387e9e4001745c987,Macacão Jardineira Linho,19600,5caf95599eebb200176e2999,Cinza,#C3C2C0,"['products/16122868732251-enika.jpg', 'products/16122868738072-enika.jpg', 'products/16122868752003-enika.jpg', 'products/16122868754524-enika.jpg', 'products/16122868775145-enika.jpg', 'products/16122868780026-enika.jpg']",60198b98269af00017686c9b,M,False,,,,,2021-02-23 13:12:46.824000+00:00
103,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16130159952401-enika.jpg', 'products/16130159967112-enika.jpg', 'products/16130159989463-enika.jpg', 'products/16130160004084-enika.jpg', 'products/16130160020115-enika.jpg', 'products/16130160034176-enika.jpg', 'products/16130160047697-enika.jpg']",6024abbabd10ab001755895f,M,False,5fca3b15e8b93400179d1c89,tecidos/160708891774532-enika.jpg,,,2021-02-18 00:16:47.427000+00:00
104,1,vestido-torcido-eco,5dc076c31e48e00017b003da,Vestido Torcido ECO,24200,5caf95599eebb200176e2999,Vermelho,#E38394,"['products/15728944038341-DSC_0382.png', 'products/15728944127742-DSC_0393.png', 'products/15728944186313-DSC_0415.png', 'products/15728944244574-DSC_0375.png', 'products/15728944304785-DSC_0382.png', 'products/15728944366886-DSC_0433.png', 'products/15728944428277-DSC_0439.png']",5dfb7a141e7b2600177c96c5,P,False,,,,,2020-11-30 02:14:23.676000+00:00
